time,PriceUSD,daily_allocation_usd,daily_btc_purchase,cumulative_usd_strategy,cumulative_btc_strategy,cumulative_usd_dca,cumulative_btc_dca,spd_strategy,spd_dca,spd_improvement
2021-01-23,32036.2822723553,82.20282705776852,0.002565929041295246,97115.73012566753,12.832858395662866,75400.0,9.550127657484145,13213.985395627646,12665.95180037685,548.0335952507958
2021-01-24,32216.1042904734,27.032717029275094,0.0008391057089192786,97142.7628426968,12.833697501371786,75500.0,9.553231695113846,13211.172017161363,12653.287013395822,557.8850037655411
2021-01-25,32419.7059462303,26.645840667455005,0.0008219026018202774,97169.40868336425,12.834519403973607,75600.0,9.556316238822104,13208.395088413172,12640.629945531884,567.7651428812878
2021-01-26,32640.6391426067,59.54553786997037,0.001824276099797445,97228.95422123422,12.836343680073405,75700.0,9.559379904320904,13202.182192421467,12627.978737544126,574.2034548773408
2021-01-27,30358.9347235535,71.69378806238885,0.0023615383318034,97300.64800929661,12.838705218405208,75800.0,9.562673827540234,13194.881515258287,12615.664680132235,579.2168351260516
2021-01-28,33511.287595149,39.97622791806089,0.0011929182907268457,97340.62423721467,12.839898136695934,75900.0,9.565657896705469,13190.688098943856,12602.974830968997,587.7132679748593
2021-01-29,34166.1494259497,203.90706495611695,0.0059681020068725246,97544.53130217078,12.845866238702808,76000.0,9.568584770282976,13169.232623517595,12590.24311879339,578.9895047242044
2021-01-30,34349.9170952659,95.27452648157863,0.0027736464754003543,97639.80582865236,12.848639885178208,76100.0,9.571495985460663,13159.223101822045,12577.524291012698,581.6988108093465
2021-01-31,33157.8325745178,32.37868586183148,0.0009765018804852429,97672.18451451419,12.849616387058694,76200.0,9.574511864130514,13155.860546099722,12564.976199646344,590.8843464533784
2021-02-01,33570.2718468732,90.94632032392387,0.0027091326736573564,97763.13083483811,12.852325519732352,76300.0,9.577490690172082,13146.393134079535,12552.412437971274,593.9806961082613
2021-02-02,35596.1489094097,265.03071117633715,0.007445488326583479,98028.16154601445,12.859771008058935,76400.0,9.580299982836143,13118.445562219948,12539.659663398093,578.7858988218541
2021-02-03,37578.3732068966,37.868488359446815,0.0010077202690747925,98066.03003437389,12.86077872832801,76500.0,9.582961087920427,13114.407429178153,12526.746520157421,587.6609090207312
2021-02-04,37129.2029376972,51.17135661368516,0.001378197013804759,98117.20139098758,12.862156925341814,76600.0,9.585654385704595,13108.972476790648,12513.909119718792,595.0633570718564
2021-02-05,38045.4136084161,78.09510745903466,0.002052681257794477,98195.29649844662,12.864209606599609,76700.0,9.588282823419302,13100.637266066109,12501.020630272884,599.6166357932252
2021-02-06,39341.727081239,23.156663266757302,0.0005886031189972869,98218.45316171338,12.864798209718606,76800.0,9.590824653873097,13098.147848589257,12488.052934730596,610.0949138586602
2021-02-07,39003.0121817651,60.079074710578475,0.0015403701239943455,98278.53223642395,12.8663385798426,76900.0,9.593388558412931,13091.708114739306,12475.147670237882,616.5604445014233
2021-02-08,46121.9340724722,41.21213040108578,0.00089354731604118,98319.74436682503,12.86723212715864,77000.0,9.595556724211072,13087.129355373192,12461.761979494899,625.3673758782934
2021-02-09,46548.1619912332,59.8409011319993,0.0012855695815286892,98379.58526795704,12.868517696740168,77100.0,9.5977050367485,13080.47565121373,12448.385261671208,632.0903895425217
2021-02-10,45078.128350263,20.705437048218094,0.0004593233527207278,98400.29070500526,12.868977020092888,77200.0,9.59992340746751,13078.190041808779,12435.133947496775,643.0560943120036
2021-02-11,47892.8409181765,106.90223947976583,0.0022321131390473396,98507.19294448502,12.871209133231936,77300.0,9.602011402209165,13066.263232661262,12421.748256415478,644.514976245784
2021-02-12,47525.2091431911,206.9623935409625,0.004354791851991541,98714.15533802599,12.875563925083927,77400.0,9.604115548656972,13043.280247897834,12408.418021520636,634.8622263771977
2021-02-13,47208.6250270602,36.503781438736226,0.0007732439023125984,98750.65911946472,12.87633716898624,77500.0,9.606233805647992,13039.241746638821,12395.140394384505,644.1013522543162
2021-02-14,48829.8275096435,217.64049261969612,0.004457121880611064,98968.29961208442,12.88079429086685,77600.0,9.608281734242052,13015.070827077294,12381.806358559345,633.2644685179494
2021-02-15,48110.2417334892,64.05530092310224,0.0013314275425582364,99032.35491300753,12.882125718409409,77700.0,9.610360293742001,13007.996961927633,12368.546066592022,639.4508953356108
2021-02-16,49140.3826578024,300.0,0.006104958565119489,99332.35491300753,12.888230676974528,77800.0,9.612395279930375,12974.85667007661,12355.263855951638,619.5928141249715
2021-02-17,52224.9391139684,52.277386360822106,0.0010010042567352591,99384.63229936834,12.889231681231264,77900.0,9.614310073929115,12969.038958061512,12341.861455621458,627.177502440054
2021-02-18,51650.0699485681,35.18603445228303,0.0006812388538354438,99419.81833382063,12.889912920085099,78000.0,9.616246179729156,12965.134252010808,12328.520743242509,636.6135087682997
